indicator,maturity,layer,split,n_pc,variable,model,value,std
UST,1 Yr,5,train,,cor,y_probe,0.6014719631837815,0.038080906223100355
UST,1 Yr,5,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,5,train,,mse,y_probe,0.03015698606726903,0.004116151630662883
UST,1 Yr,5,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,5,train,,rmse,y_probe,0.17333955214570376,0.011746580842732498
UST,1 Yr,6,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,6,test,128,cor,y_probe,0.10683534007490654,0.18931870892721217
UST,1 Yr,6,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,6,test,128,mse,y_probe,0.10727487015223888,0.025334772217766404
UST,1 Yr,6,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,6,test,128,rmse,y_probe,0.3257344801036565,0.03827398959867314
UST,1 Yr,6,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,6,test,,cor,y_probe,0.13445817180112576,0.06825450508328997
UST,1 Yr,6,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,6,test,,mse,y_probe,0.10878533251769432,0.02652284749543685
UST,1 Yr,6,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,6,test,,rmse,y_probe,0.3279095234585389,0.03969692908286812
UST,1 Yr,6,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,6,train,128,cor,y_probe,0.38930223067694375,0.010332274754929345
UST,1 Yr,6,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,6,train,128,mse,y_probe,0.03307424806260252,0.004590202808548764
UST,1 Yr,6,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,6,train,128,rmse,y_probe,0.181518509901695,0.012513923528953072
UST,1 Yr,6,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,6,train,,cor,y_probe,0.5990131479268725,0.02998787982742128
UST,1 Yr,6,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,6,train,,mse,y_probe,0.03005495051066126,0.004226017022941099
UST,1 Yr,6,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,6,train,,rmse,y_probe,0.17302689960211598,0.012074897760464623
UST,1 Yr,7,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,7,test,128,cor,y_probe,0.07564458816179018,0.1884214664149915
UST,1 Yr,7,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,7,test,128,mse,y_probe,0.10788205924816185,0.02577082889877899
UST,1 Yr,7,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,7,test,128,rmse,y_probe,0.32661665867894873,0.03878816703520768
UST,1 Yr,7,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,7,test,,cor,y_probe,0.13304314275667445,0.17416162414227537
UST,1 Yr,7,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,7,test,,mse,y_probe,0.10855323104126775,0.02641354726299263
UST,1 Yr,7,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,7,test,,rmse,y_probe,0.32756747037710293,0.03957245557224006
UST,1 Yr,7,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,7,train,128,cor,y_probe,0.39466902990624236,0.015646231632042155
UST,1 Yr,7,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,7,train,128,mse,y_probe,0.03298327369343411,0.004544264644445287
UST,1 Yr,7,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,7,train,128,rmse,y_probe,0.18127369000799928,0.012405795234379992
UST,1 Yr,7,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,7,train,,cor,y_probe,0.6073342065439246,0.041095993601689355
UST,1 Yr,7,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,7,train,,mse,y_probe,0.03003742528292605,0.004089072137232754
UST,1 Yr,7,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,7,train,,rmse,y_probe,0.17299734832062463,0.011690955743571919
UST,1 Yr,8,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,8,test,128,cor,y_probe,0.0504773966272094,0.12370420490170544
UST,1 Yr,8,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,8,test,128,mse,y_probe,0.10826972772777074,0.025855777004115257
UST,1 Yr,8,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,8,test,128,rmse,y_probe,0.32720414883770427,0.03884541014013523
UST,1 Yr,8,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,8,test,,cor,y_probe,0.18362913435934652,0.161152080434878
UST,1 Yr,8,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,8,test,,mse,y_probe,0.1083232703392463,0.026083848971195152
UST,1 Yr,8,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,8,test,,rmse,y_probe,0.3272564104799375,0.039155333912395895
UST,1 Yr,8,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,8,train,128,cor,y_probe,0.3837759027984661,0.02609210827379118
UST,1 Yr,8,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,8,train,128,mse,y_probe,0.033121065042441486,0.004516124265763153
UST,1 Yr,8,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,8,train,128,rmse,y_probe,0.18165879848815494,0.012305790013313552
UST,1 Yr,8,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,8,train,,cor,y_probe,0.5970433203945775,0.04273520745341395
UST,1 Yr,8,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,8,train,,mse,y_probe,0.030023940858230846,0.004064804476870499
UST,1 Yr,8,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,8,train,,rmse,y_probe,0.17296189355671232,0.011625630924135138
UST,1 Yr,9,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,9,test,128,cor,y_probe,0.10194696675756161,0.13721577221457507
UST,1 Yr,9,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,9,test,128,mse,y_probe,0.1080345733050954,0.025997871461526566
UST,1 Yr,9,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,9,test,128,rmse,y_probe,0.3268225719696728,0.03907652358231576
UST,1 Yr,9,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,9,test,,cor,y_probe,0.12121005132564885,0.13005517376965336
UST,1 Yr,9,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,9,test,,mse,y_probe,0.10932441082411866,0.02662125358181978
UST,1 Yr,9,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,9,test,,rmse,y_probe,0.3287252377247386,0.03975124065568192
UST,1 Yr,9,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,9,train,128,cor,y_probe,0.38798331634839117,0.02680311160612137
UST,1 Yr,9,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,9,train,128,mse,y_probe,0.033049238903749875,0.004486485988642734
UST,1 Yr,9,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,9,train,128,rmse,y_probe,0.18146468775701813,0.012237544739335462
UST,1 Yr,9,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,9,train,,cor,y_probe,0.5876235484911307,0.037232644890706205
UST,1 Yr,9,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,9,train,,mse,y_probe,0.030031947239462932,0.004040414646547726
UST,1 Yr,9,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,9,train,,rmse,y_probe,0.17298887260709278,0.011554068200744293
UST,1 Yr,10,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,10,test,128,cor,y_probe,0.1037877575643733,0.025224002496961256
UST,1 Yr,10,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,10,test,128,mse,y_probe,0.10831940363127805,0.025888881074632077
UST,1 Yr,10,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,10,test,128,rmse,y_probe,0.3272757090984391,0.038891095789909194
UST,1 Yr,10,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,10,test,,cor,y_probe,0.11034251208796197,0.15494879486225183
UST,1 Yr,10,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,10,test,,mse,y_probe,0.10929845849288908,0.026647470754861454
UST,1 Yr,10,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,10,test,,rmse,y_probe,0.3286816527118578,0.039793681399984904
UST,1 Yr,10,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,10,train,128,cor,y_probe,0.39112573935108574,0.014656054143523644
UST,1 Yr,10,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,10,train,128,mse,y_probe,0.03294677384524189,0.004564548038780711
UST,1 Yr,10,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,10,train,128,rmse,y_probe,0.18116958336147757,0.012467753901090346
UST,1 Yr,10,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,10,train,,cor,y_probe,0.5943612316138447,0.033634100585395836
UST,1 Yr,10,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,10,train,,mse,y_probe,0.029987779908132235,0.00407418800174065
UST,1 Yr,10,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,10,train,,rmse,y_probe,0.17285549560793678,0.011659628331703949
UST,1 Yr,11,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,11,test,128,cor,y_probe,0.10953303011821383,0.07445937521290547
UST,1 Yr,11,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,11,test,128,mse,y_probe,0.10799924335966163,0.025693001778356254
UST,1 Yr,11,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,11,test,128,rmse,y_probe,0.3268077681691458,0.038664034062088744
UST,1 Yr,11,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,11,test,,cor,y_probe,0.20346212875374378,0.10731168119340687
UST,1 Yr,11,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,11,test,,mse,y_probe,0.10821228447060682,0.026160601314319607
UST,1 Yr,11,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,11,test,,rmse,y_probe,0.3270748256285614,0.039280130324582954
UST,1 Yr,11,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,11,train,128,cor,y_probe,0.3958325094267422,0.0192144138668756
UST,1 Yr,11,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,11,train,128,mse,y_probe,0.032932726628873706,0.004519321705305633
UST,1 Yr,11,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,11,train,128,rmse,y_probe,0.1811374012912934,0.012347493789765905
UST,1 Yr,11,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,11,train,,cor,y_probe,0.5839275304562416,0.030692082827799297
UST,1 Yr,11,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,11,train,,mse,y_probe,0.0300212388730371,0.004016475692305659
UST,1 Yr,11,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,11,train,,rmse,y_probe,0.17296131863820957,0.011490274581621319
UST,1 Yr,12,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,12,test,128,cor,y_probe,0.12135666923953999,0.058806213269126405
UST,1 Yr,12,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,12,test,128,mse,y_probe,0.10817484564781019,0.02593948087505309
UST,1 Yr,12,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,12,test,128,rmse,y_probe,0.3270466098867166,0.03897692601745329
UST,1 Yr,12,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,12,test,,cor,y_probe,0.260685594522443,0.12439958386307737
UST,1 Yr,12,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,12,test,,mse,y_probe,0.10797798031447134,0.02652575756606006
UST,1 Yr,12,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,12,test,,rmse,y_probe,0.3266638035938601,0.03982366972140063
UST,1 Yr,12,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,12,train,128,cor,y_probe,0.400137451061432,0.020773621502665877
UST,1 Yr,12,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,12,train,128,mse,y_probe,0.032873904668311645,0.004484677706744145
UST,1 Yr,12,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,12,train,128,rmse,y_probe,0.1809794093912112,0.012265706498201006
UST,1 Yr,12,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,12,train,,cor,y_probe,0.5951424547795368,0.034461631660101716
UST,1 Yr,12,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,12,train,,mse,y_probe,0.02987675071401826,0.0039769485246207645
UST,1 Yr,12,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,12,train,,rmse,y_probe,0.17254766102928593,0.011404789966331671
UST,1 Yr,13,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,13,test,128,cor,y_probe,0.1730856620354878,0.08572726329048916
UST,1 Yr,13,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,13,test,128,mse,y_probe,0.10796480975134233,0.026062286590979544
UST,1 Yr,13,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,13,test,128,rmse,y_probe,0.3267054433635115,0.039184866785433585
UST,1 Yr,13,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,13,test,,cor,y_probe,0.23397134268819095,0.1467233776166367
UST,1 Yr,13,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,13,test,,mse,y_probe,0.10777899949402636,0.026184763638357957
UST,1 Yr,13,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,13,test,,rmse,y_probe,0.32640166923441205,0.03938511481219473
UST,1 Yr,13,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,13,train,128,cor,y_probe,0.4277823510176244,0.02572006797088411
UST,1 Yr,13,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,13,train,128,mse,y_probe,0.03262861191447913,0.004405077117578664
UST,1 Yr,13,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,13,train,128,rmse,y_probe,0.1803097239498146,0.012094180605811694
UST,1 Yr,13,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,13,train,,cor,y_probe,0.6071697682462986,0.026219562779010483
UST,1 Yr,13,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,13,train,,mse,y_probe,0.029549897209040842,0.004050464469369908
UST,1 Yr,13,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,13,train,,rmse,y_probe,0.17158337223859238,0.011674950764001085
UST,1 Yr,14,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,14,test,128,cor,y_probe,0.29822222278329746,0.03282039756778499
UST,1 Yr,14,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,14,test,128,mse,y_probe,0.1075394547018517,0.02609339610768165
UST,1 Yr,14,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,14,test,128,rmse,y_probe,0.3260428540176186,0.03929872844472075
UST,1 Yr,14,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,14,test,,cor,y_probe,0.27421249616042565,0.21475337544307063
UST,1 Yr,14,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,14,test,,mse,y_probe,0.10764168823108963,0.02633739214715214
UST,1 Yr,14,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,14,test,,rmse,y_probe,0.3261678854907152,0.039626359686535356
UST,1 Yr,14,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,14,train,128,cor,y_probe,0.45120471692601505,0.027509558881494103
UST,1 Yr,14,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,14,train,128,mse,y_probe,0.03236812465420416,0.004286733573463289
UST,1 Yr,14,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,14,train,128,rmse,y_probe,0.1796004921445169,0.011820949393528162
UST,1 Yr,14,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,14,train,,cor,y_probe,0.6313200218671708,0.03327338544982181
UST,1 Yr,14,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,14,train,,mse,y_probe,0.029040759943773076,0.003879852111696048
UST,1 Yr,14,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,14,train,,rmse,y_probe,0.17011452059702944,0.0112810585615843
UST,1 Yr,15,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,15,test,128,cor,y_probe,0.2186265837212275,0.18448274685156496
UST,1 Yr,15,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,15,test,128,mse,y_probe,0.10707942974539215,0.025722137016432535
UST,1 Yr,15,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,15,test,128,rmse,y_probe,0.32537935396320233,0.0388539856366312
UST,1 Yr,15,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,15,test,,cor,y_probe,0.19038955570239405,0.1924421963882827
UST,1 Yr,15,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,15,test,,mse,y_probe,0.1083175912709073,0.026428778257115548
UST,1 Yr,15,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,15,test,,rmse,y_probe,0.3271994568265596,0.039656442151806824
UST,1 Yr,15,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,15,train,128,cor,y_probe,0.45569213568377054,0.028341515258396937
UST,1 Yr,15,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,15,train,128,mse,y_probe,0.03223110237716034,0.00425333529523169
UST,1 Yr,15,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,15,train,128,rmse,y_probe,0.1792221205833666,0.011754460364131502
UST,1 Yr,15,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,15,train,,cor,y_probe,0.6184738133149208,0.028449117543170158
UST,1 Yr,15,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,15,train,,mse,y_probe,0.02912683915257086,0.0038982068759673694
UST,1 Yr,15,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,15,train,,rmse,y_probe,0.17036536537229247,0.011318206247908089
UST,1 Yr,16,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,16,test,128,cor,y_probe,0.29983208377093296,0.1671549324541724
UST,1 Yr,16,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,16,test,128,mse,y_probe,0.10666557132740043,0.025741222603039623
UST,1 Yr,16,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,16,test,128,rmse,y_probe,0.3247334666428179,0.03895104250110523
UST,1 Yr,16,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,16,test,,cor,y_probe,0.2474112816720583,0.23343255532195573
UST,1 Yr,16,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,16,test,,mse,y_probe,0.10704118369533225,0.026034300243121096
UST,1 Yr,16,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,16,test,,rmse,y_probe,0.32527703958629717,0.03930698432382467
UST,1 Yr,16,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,16,train,128,cor,y_probe,0.46755844153754333,0.03037821081074496
UST,1 Yr,16,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,16,train,128,mse,y_probe,0.032176354366114455,0.004242276829166637
UST,1 Yr,16,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,16,train,128,rmse,y_probe,0.1790703706144975,0.011734390381533542
UST,1 Yr,16,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,16,train,,cor,y_probe,0.6288894073115541,0.02888487047629125
UST,1 Yr,16,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,16,train,,mse,y_probe,0.028829076870200566,0.0038042581334935565
UST,1 Yr,16,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,16,train,,rmse,y_probe,0.16950055131782232,0.011104051802993425
UST,1 Yr,17,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,17,test,128,cor,y_probe,0.291164870757141,0.20276443096436972
UST,1 Yr,17,test,128,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,17,test,128,mse,y_probe,0.10638029084318693,0.02545988579488842
UST,1 Yr,17,test,128,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,17,test,128,rmse,y_probe,0.3243278266851089,0.03859649726498649
UST,1 Yr,17,test,,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,17,test,,cor,y_probe,0.26344980168604964,0.28308464899365404
UST,1 Yr,17,test,,mse,y_bl,0.11896975829007654,0.018821402170187837
UST,1 Yr,17,test,,mse,y_probe,0.10747924339104727,0.026848599501636764
UST,1 Yr,17,test,,rmse,y_bl,0.34407253549449324,0.027015009912713432
UST,1 Yr,17,test,,rmse,y_probe,0.32584461688917293,0.040381447401550946
UST,1 Yr,17,train,128,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,17,train,128,cor,y_probe,0.4556542005119028,0.03694685337250434
UST,1 Yr,17,train,128,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,17,train,128,mse,y_probe,0.032188210021556696,0.004231020396770918
UST,1 Yr,17,train,128,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,17,train,128,rmse,y_probe,0.179105193580657,0.011701477149919924
UST,1 Yr,17,train,,cor,y_bl,0.4059826435796479,0.0503206240179838
UST,1 Yr,17,train,,cor,y_probe,0.6247995073639041,0.034083030416070276
UST,1 Yr,17,train,,mse,y_bl,0.028689535432679686,0.005040200906795793
UST,1 Yr,17,train,,mse,y_probe,0.0288003100811249,0.0037016559279211907
UST,1 Yr,17,train,,rmse,y_bl,0.16886943813161645,0.014690485772765013
UST,1 Yr,17,train,,rmse,y_probe,0.16943082705936982,0.010811158766687277
UST,1 Yr,18,test,128,cor,y_bl,-0.001927905768536764,0.29688836336459135
UST,1 Yr,18,test,128,cor,y_probe,0.23762131765800093,0.20166552838627216
